bottleneck_dir,shoes-primary-color-white,shoes-primary-color-beige,shoes-primary-color-black,shoes-primary-color-brown,shoes-primary-color-grey,shoes-primary-color-blue,shoes-primary-color-navy,shoes-primary-color-teal,shoes-primary-color-green,shoes-primary-color-olive,shoes-primary-color-pink,shoes-primary-color-red,shoes-primary-color-maroon,shoes-primary-color-purple,shoes-primary-color-orange,shoes-primary-color-yellow,shoes-secondary-color-white,shoes-secondary-color-beige,shoes-secondary-color-black,shoes-secondary-color-brown,shoes-secondary-color-grey,shoes-secondary-color-blue,shoes-secondary-color-navy,shoes-secondary-color-teal,shoes-secondary-color-green,shoes-secondary-color-olive,shoes-secondary-color-pink,shoes-secondary-color-red,shoes-secondary-color-maroon,shoes-secondary-color-purple,shoes-secondary-color-orange,shoes-secondary-color-yellow,shoes-secondary-color-none,shoes-type-boat/loafer,shoes-type-boots,shoes-type-sneakers,shoes-type-sport,shoes-type-sandals,shoes-type-dress-shoes,shoes-type-casual-shoes,shoes-others-toe-cap,shoes-others-gum-sole,shoes-others-with-logo,shoes-others-high-cut,shoes-materials-leather,shoes-materials-canvas,shoes-materials-suede,shoes-materials-rubber
bottlenecks/Clean clothes/Shoes/shoes1879.jpg.txt,0.031044036,0.033902068,0.058011655,0.068446815,0.17113924,0.262650371,0.178161755,0.110449791,0.013753146,0.017741257,0.017194521,0.01774057,0.009794289,0.001987583,0.006305949,0.001676937,0.201199442,0.070958652,0.036028858,0.115450814,0.015072462,0.004685368,0.005429799,0.000326834,0.014063386,0.000725768,0.001055788,0.000828166,0.002544087,8.24E-05,0.000296658,0.014385982,0.516865492,0.041332286,0.003233315,0.296506167,0.049942531,0.053736944,0.013218896,0.542029798,0.031381466,0.030729547,0.42919308,0.05978943,0.012051702,0.247859657,0.575440884,0.012530911
bottlenecks/Clean clothes/Shoes/shoes367.jpg.txt,0.503608227,0.021727987,0.020548955,0.045227092,0.329778165,0.018097235,0.021350617,0.00380843,0.008788562,0.004388579,0.004027467,0.009133061,0.007038911,0.000432217,0.000501213,0.001543395,0.202838481,0.004291901,0.11479982,0.061159529,0.022652034,0.006688321,0.08589004,0.000548131,0.005446838,0.001492436,0.000164241,0.005063847,0.000263501,5.32E-06,0.001517275,0.002671579,0.484506607,0.009665556,0.001430243,0.931750357,0.010738632,0.00860438,0.005661876,0.032148972,0.094199918,0.006688012,0.111651637,0.070505232,0.279034346,0.10065183,0.241005853,0.00465587
bottlenecks/Clean clothes/Shoes/shoes385.jpg.txt,0.006350906,0.003023411,0.666307569,0.009242598,0.21547468,0.03101779,0.04766465,0.004837871,0.005066968,0.005090609,0.002707353,0.000737606,0.00157111,0.000434375,0.000103851,0.000368597,0.132254332,0.003729575,0.022044001,0.039504811,0.008333728,0.002401052,0.024257075,3.37E-05,0.001048666,0.000515423,0.000304727,0.00085309,0.00022223,0.000068335,0.000231652,0.001854402,0.762343288,0.002394443,0.003643302,0.90906173,0.02452204,0.002743546,0.027172802,0.030462055,0.035090979,0.02403719,0.52590102,0.069537476,0.420616925,0.148588464,0.316894382,0.001005555
bottlenecks/Clean clothes/Shoes/shoes177.jpg.txt,0.000428374,2.57E-05,0.987527072,0.000363838,0.005105218,7.73E-05,0.005013115,4.71E-05,0.0001056,0.000110586,0.000157348,0.000863561,3.66E-05,0.000132736,1.01E-06,4.73E-06,0.231473014,0.000898572,0.017776543,0.028323535,0.003239159,0.000415994,0.002754882,2.32E-06,0.001182054,2.28E-06,0.000213399,0.000616243,0.000240202,0.00000461,0.000000471,0.000218841,0.712637901,0.018356612,0.234491035,0.073468827,0.06155017,0.005345547,0.51932019,0.087467581,0.025094774,0.003863778,0.224081799,0.854557216,0.225143299,0.153705239,0.624830186,0.033157814
bottlenecks/Clean clothes/Shoes/shoes1087.jpg.txt,0.01073928,0.013329922,0.477352768,0.018437007,0.100727186,0.02813804,0.289152741,0.003134487,0.010047657,0.019037558,0.007455565,0.013193632,0.005491606,0.000986199,0.001116996,0.00165931,0.394564778,0.208582625,0.009201074,0.122567803,0.014066153,0.001284628,0.009383321,0.000140331,0.000649947,0.000233269,0.001011123,0.012234102,0.001774092,0.000126435,0.002011352,0.0138742,0.208294824,0.043409813,0.010702293,0.55723232,0.017086195,0.084232993,0.045086891,0.242249474,0.027559647,0.045567993,0.242463931,0.128393456,0.357997596,0.081177987,0.318581939,0.016761497
bottlenecks/Clean clothes/Shoes/shoes1109.jpg.txt,0.00532685,0.002759749,0.673141122,0.000970648,0.296926528,0.00241774,0.007679104,0.000480882,0.001626183,0.003717573,0.00163221,0.001253163,0.000958801,0.000840835,5.77E-05,0.000210945,0.475512266,0.024689203,0.008201369,0.021259248,0.013113993,0.002192728,0.002977702,1.81E-05,0.004295236,4.35E-05,0.000216127,0.001108167,0.003454144,0.000571572,0.000102212,0.000848561,0.441395789,0.002530211,0.734766424,0.137825638,0.031211129,0.001431468,0.032778025,0.059457023,0.059895717,0.002948036,0.171077803,0.958595634,0.250024945,0.130394459,0.489631861,0.001824722
bottlenecks/Clean clothes/Shoes/shoes475.jpg.txt,0.008164064,0.029688003,0.2036753,0.440343767,0.082055345,0.019084608,0.074624308,0.005417075,0.00589548,0.012659378,0.031589549,0.038870689,0.037872098,0.003156079,0.001782081,0.005122195,0.0179781,0.024868567,0.113231763,0.06856709,0.005610528,0.006737518,0.003945018,2.41E-05,0.00117326,3.71E-05,0.000118751,0.001371366,0.001095279,0.000781982,0.001860647,0.002036365,0.750562608,0.00036934,0.820423424,0.011162685,0.00072574,0.000560625,0.096240617,0.070517749,0.026776465,0.019246461,0.043228533,0.954556823,0.72622186,0.018308908,0.19522047,0.001273695
bottlenecks/Clean clothes/Shoes/shoes1170.jpg.txt,0.237745911,0.023844512,0.16337958,0.009104682,0.404614747,0.025025107,0.023644686,0.013565768,0.01219114,0.054788236,0.011810152,0.001083126,0.006344577,0.007136608,0.001172265,0.004548872,0.237101376,0.01331689,0.4172481,0.013449482,0.053096589,0.030992789,0.055748157,0.001376585,0.011835114,0.001170646,0.000909412,0.008780668,0.002238178,0.000318232,3.91E-05,0.008338628,0.144040003,0.000299185,0.001612808,0.614476681,0.378460765,0.001756084,0.001920319,0.001474195,0.036059216,0.007262145,0.795917153,0.041418348,0.085513048,0.032926627,0.203076541,0.000474495
bottlenecks/Clean clothes/Shoes/shoes417.jpg.txt,0.785496473,0.013138304,0.014042852,0.003947841,0.147169188,0.002534522,0.021129442,0.001436351,0.00303709,0.003877885,0.00030105,0.001629794,0.000898643,6.15E-05,2.81E-05,0.001271028,0.301579922,0.001764419,0.107322127,0.179790124,0.080014974,0.008092591,0.154067516,0.00011511,0.002222332,0.000389254,0.000578568,0.01374818,0.00095042,3.12E-07,0.000223377,0.000699972,0.148440763,0.000450145,7.00E-05,0.993056595,0.004270215,0.000612296,0.000998323,0.000542494,0.037011776,0.010823639,0.605724752,0.001991474,0.581737459,0.228754133,0.053184245,0.001218736
bottlenecks/Clean clothes/Shoes/shoes986.jpg.txt,0.037036032,0.088186368,0.025601838,0.11200925,0.042430267,0.020728191,0.046994347,0.009940731,0.015313351,0.077378452,0.005632262,0.081494726,0.071320728,0.00060854,0.349427581,0.015897371,0.243260115,0.050810449,0.177209079,0.0537352,0.15727222,0.017468769,0.024392864,0.001893715,0.004555361,0.000104615,7.65E-05,0.021006331,0.022955658,0.000179984,0.003022413,0.003062428,0.218994305,0.000840991,0.035480458,0.797399581,0.142273858,0.00069313,0.004067259,0.019244701,0.028652351,0.05748364,0.905484855,0.246327326,0.034498077,0.042609692,0.626082361,0.00024497
bottlenecks/Clean clothes/Shoes/shoes755.jpg.txt,0.001200201,3.09E-05,0.977187574,0.000590296,0.018697741,2.42E-05,0.001935617,2.67E-05,6.65E-05,5.11E-05,6.25E-05,3.63E-05,5.91E-05,2.96E-05,7.44E-07,9.52E-07,0.012573926,9.04E-06,0.020930255,0.015672818,0.001553844,0.000490041,0.007688809,1.05E-07,0.000349688,7.05E-07,4.00E-05,0.000052558,5.49E-05,9.92E-07,2.28E-09,0.000218936,0.940363348,0.000173994,0.884394467,0.023450742,0.012011939,0.000393611,0.073319167,0.006256072,0.005955361,0.000153283,0.038544107,0.917071998,0.408466339,0.035481174,0.095438756,0.002333402
bottlenecks/Clean clothes/Shoes/shoes1527.jpg.txt,0.987123489,0.003276721,0.000568919,0.000836986,0.002303107,0.00087294,0.002606499,0.000691489,0.000498097,0.000219985,0.000266507,0.000515312,6.80E-05,9.71E-05,7.12E-06,0.000047803,0.066363707,0.004234908,0.064212374,0.020109445,0.023676097,0.024177959,0.198183596,0.00031326,0.003777388,0.000905638,0.000954319,0.208274171,6.63E-05,2.48E-06,0.000113905,0.001065061,0.38356936,1.94E-05,2.32E-05,0.984137535,0.013357351,0.00198818,0.000140719,0.00033366,0.080742568,0.028621862,0.77810806,0.008570854,0.593596518,0.452163547,0.035301477,0.016237706
bottlenecks/Clean clothes/Shoes/shoes1711.jpg.txt,0.57138896,0.187919065,0.048332106,0.013195236,0.117320761,0.025423227,0.013310119,0.001758572,0.005482852,0.001938092,0.003198691,0.003513701,0.001770044,0.000562361,0.003885376,0.001000902,0.142085657,0.020723423,0.034090094,0.057334062,0.032653317,0.009436468,0.126327068,0.001093785,0.008028646,0.002416313,0.000171333,0.002017334,0.000515683,1.61E-05,0.001082749,0.002972284,0.559035718,0.002501412,0.002330841,0.920491457,0.039969645,0.007411559,0.003655025,0.023640091,0.041877955,0.066815563,0.560341477,0.023654178,0.445771754,0.258365542,0.322240114,0.0031986
bottlenecks/Clean clothes/Shoes/shoes1872.jpg.txt,0.007617104,0.003673734,0.185025483,0.061732888,0.074652441,0.035971306,0.540614903,0.00746052,0.008398951,0.024925588,0.007715651,0.008939221,0.01419492,0.000719906,0.016320501,0.002036916,0.454682529,0.097391777,0.018096494,0.085258924,0.047463011,0.01514142,0.066999324,0.006531382,0.006013216,0.001209847,0.001649092,0.001993677,0.008820294,0.001332504,0.003109425,0.022138218,0.162168831,0.031918034,0.007654516,0.776106656,0.10121014,0.013633234,0.008892719,0.060584735,0.024976865,0.100950465,0.499485552,0.075032204,0.079630524,0.179931894,0.451099187,0.012210691
bottlenecks/Clean clothes/Shoes/shoes1335.jpg.txt,0.066114739,0.01426991,0.496304482,0.041836146,0.090169162,0.013873117,0.085087396,0.011448729,0.012210002,0.082978301,0.012492689,0.009488333,0.033905696,0.001186253,0.027356496,0.001278572,0.139028221,0.010168738,0.044495177,0.086849332,0.042626578,0.002313926,0.005528607,2.69E-05,0.029560192,0.000101209,0.00016907,0.004969781,0.006214572,7.89E-05,0.000143165,0.00298819,0.624737442,0.002098464,0.115789816,0.6437819,0.147065967,0.004911769,0.005581359,0.080770768,0.029425554,0.029302519,0.312468648,0.579434693,0.135243148,0.077807665,0.417842925,0.00058872
bottlenecks/Clean clothes/Shoes/shoes1038.jpg.txt,0.004448724,0.00176789,0.747747243,0.000572732,0.098970689,0.038197555,0.05926688,0.004753036,0.008677146,0.02588517,0.001747828,0.005745053,0.001034844,0.000331085,4.11E-05,0.000813025,0.568996251,0.003980643,0.017873323,0.03099009,0.04205934,0.002530689,0.013823658,7.45E-05,0.003913849,0.00032328,0.000706313,0.02087904,0.001011269,0.000123681,7.42E-05,0.004911158,0.287728727,0.000249389,0.000845354,0.929507494,0.052391049,0.00400179,0.010199217,0.002805733,0.088252358,0.023744334,0.81014812,0.120599918,0.417007178,0.13304624,0.059868518,0.001155054
bottlenecks/Clean clothes/Shoes/shoes1368.jpg.txt,0.022443796,0.01774329,0.053828009,0.363715321,0.066537209,0.063170381,0.070327498,0.005202903,0.021688327,0.036737405,0.012274865,0.051003739,0.206257388,0.002460808,0.003875344,0.002733792,0.193624899,0.141288593,0.056311656,0.015895344,0.033401433,0.006316401,0.056210268,0.010376569,0.00299953,0.000521843,0.000417177,0.003195529,0.012998925,0.0014859,0.028203862,0.015404137,0.421347946,0.014304023,0.046351858,0.691163003,0.070386037,0.007098733,0.109741129,0.060955245,0.05165419,0.076152302,0.389377475,0.124627866,0.301606923,0.115256906,0.50657481,0.001535448
bottlenecks/Clean clothes/Shoes/shoes620.jpg.txt,0.002563226,0.028731924,0.271304339,0.431378871,0.057171073,0.010153683,0.02824237,0.000834079,0.004570138,0.045882613,0.02284161,0.007003526,0.015363232,0.008709408,0.063632883,0.001617029,0.017996809,0.034070596,0.083164826,0.08846575,0.021787196,0.008444263,0.011728131,0.00021203,0.001268322,0.000117239,0.000168901,0.000591179,0.000350741,0.00257055,0.004570623,0.00117937,0.72331351,3.64E-05,0.959405303,0.00608163,0.000498156,0.00010606,0.010620118,0.02325228,0.017748091,0.050914891,0.049886014,0.950485528,0.682127953,0.017038535,0.382165819,0.00061029
bottlenecks/Clean clothes/Shoes/shoes452.jpg.txt,0.007039472,0.004717329,0.333790034,0.094869368,0.05162587,0.016611731,0.439275056,0.006386981,0.010209523,0.006356086,0.005628498,0.00752204,0.006350284,0.000372754,0.008127395,0.001117571,0.619034171,0.022503812,0.043880206,0.12376672,0.014636016,0.002642777,0.019057341,8.38E-05,0.001572789,0.000172189,0.000292425,0.003447327,0.002570286,0.000189262,0.004562548,0.002381344,0.13920705,0.034298554,0.027768815,0.499468356,0.025122438,0.051355008,0.022443989,0.339542896,0.036406864,0.020891862,0.201090977,0.079801746,0.112219848,0.29744342,0.555883408,0.014537089
bottlenecks/Clean clothes/Shoes/shoes1245.jpg.txt,0.011301954,0.023231044,0.403596699,0.033185285,0.44670099,0.004934792,0.043055881,0.001767879,0.002575869,0.01522103,0.007017135,0.00119735,0.00191027,0.00226936,0.001247584,0.000786825,0.433463156,0.144071341,0.030470928,0.010392954,0.011493821,0.015453924,0.009551187,0.000356794,0.002336706,0.000114035,0.000168985,0.001691024,0.00070414,0.000749839,0.000247806,0.002586249,0.3361471,0.000703839,0.59726733,0.347037375,0.021836504,0.003928364,0.01072071,0.018505929,0.037703604,0.008786536,0.241089135,0.932794094,0.218099654,0.108811721,0.412691325,0.003625092
bottlenecks/Clean clothes/Shoes/shoes76.jpg.txt,0.048710994,0.022471856,0.624794304,0.059599754,0.084127396,0.011769523,0.117115974,0.002025792,0.004316331,0.007255687,0.004610337,0.00292119,0.005118826,0.003102427,0.001146636,0.000913024,0.131655678,0.008595028,0.060977876,0.091351107,0.009674895,0.002659161,0.003898853,0.000110649,0.001852886,0.001331115,0.000462921,0.000533208,0.003781758,4.83E-05,0.000115627,0.005958871,0.676991999,0.734739542,0.000853935,0.167743936,0.005155934,0.00812594,0.021316338,0.062064447,0.020138633,0.010283404,0.154666096,0.015940359,0.195982248,0.144488081,0.486873359,0.011189411
bottlenecks/Clean clothes/Shoes/shoes1987.jpg.txt,0.008802047,0.057750303,0.141023442,0.04098174,0.200336382,0.129190981,0.35937801,0.017018979,0.012761821,0.015280279,0.00283886,0.00648138,0.00566469,0.001793336,0.000394751,0.000302936,0.229175121,0.049987033,0.041167654,0.278000563,0.018783014,0.003770933,0.010551145,0.000189561,0.001786646,0.000794792,0.001664272,0.001744321,0.003920251,8.20E-05,0.00614161,0.007246648,0.344994456,0.029025491,0.005133395,0.593009949,0.031777456,0.00780848,0.081863865,0.251381338,0.049086202,0.067108363,0.21464552,0.034239817,0.071253575,0.240265071,0.72658354,0.004346891
bottlenecks/Clean clothes/Shoes/shoes2095.jpg.txt,0.000925703,0.003136201,0.021577271,0.933791339,0.008846289,0.002152095,0.010606883,0.000367965,0.000262288,0.0014408,0.000489541,0.005932143,0.009466122,0.000341175,0.000582611,8.15E-05,0.043325611,0.006591263,0.230199322,0.154784992,0.003535146,0.001846346,0.005623681,3.10E-05,0.000409628,0.00081369,5.88E-05,0.000373896,0.011030692,1.43E-05,0.000209636,0.003673236,0.537478924,0.078440711,0.007013668,0.021137834,0.001645788,0.001476681,0.724580109,0.165705159,0.007963415,0.017076576,0.031383328,0.059611116,0.426864773,0.016648201,0.62770468,0.001347676
bottlenecks/Clean clothes/Shoes/shoes1965.jpg.txt,0.003052681,0.004389367,0.577213049,0.104725167,0.043706153,0.016124189,0.223085135,0.001260474,0.002568863,0.003065443,0.000871628,0.013279514,0.004915886,0.000406355,0.000642565,0.000693616,0.118824638,0.029754162,0.08111582,0.517964721,0.007399419,0.003363488,0.011431679,5.29E-05,0.000584863,0.000485558,0.000627536,0.000425036,0.012377235,0.000101973,0.000514231,0.006992834,0.207983926,0.235404119,0.004905754,0.088648044,0.010680387,0.003642271,0.467566878,0.189152539,0.021373481,0.008678015,0.051100269,0.020545682,0.340592086,0.074249096,0.528907716,0.004403074
bottlenecks/Clean clothes/Shoes/shoes1235.jpg.txt,0.375541091,0.244787797,0.002270747,0.003515507,0.315475494,0.019548601,0.014192584,0.004592488,0.009088714,0.001461567,0.003225406,0.001092885,0.003322778,0.000146397,0.000886053,0.000851889,0.47352469,0.011454752,0.016106105,0.020442588,0.011712805,0.009601033,0.061719637,0.002313301,0.054297768,0.000274326,0.000205093,0.001338532,0.000600242,2.36E-06,0.001199865,0.00160455,0.333602428,0.0001785,0.000746712,0.970237911,0.021845952,0.003161843,0.001082646,0.002746461,0.045938574,0.05418146,0.709900975,0.02516295,0.304691732,0.160706341,0.267180204,0.007331918
bottlenecks/Clean clothes/Shoes/shoes855.jpg.txt,0.002117008,0.022306372,0.644001246,0.204403639,0.021066114,0.015654998,0.03762798,0.00022105,0.001623479,0.008873982,0.011589883,0.013351341,0.005996804,0.003351343,0.006500734,0.001314038,0.01732889,0.016828541,0.208759815,0.095862888,0.008133918,0.00712176,0.00830254,2.00E-05,0.00080249,3.37E-05,0.000058286,0.001983158,0.000493434,0.001513085,0.004171745,0.001064595,0.627521098,2.52E-05,0.982914388,0.00151759,5.53E-05,9.36E-05,0.007113475,0.008280497,0.00889915,0.010390791,0.016640741,0.961195171,0.383782238,0.013705222,0.688208699,0.000567619
bottlenecks/Clean clothes/Shoes/shoes1708.jpg.txt,0.774480403,0.04977129,0.004606599,0.041866601,0.032764014,0.011740354,0.010984625,0.005473068,0.010574435,0.009093968,0.004534514,0.016859092,0.012558632,0.000142781,0.003578501,0.010971067,0.247859746,0.033032399,0.188806593,0.027729858,0.151043102,0.013026947,0.075064011,0.003166633,0.01406798,0.00048517,0.000183507,0.067501992,0.006815609,6.74E-05,0.010286917,0.003246932,0.1576152,0.001320472,0.006396385,0.944553077,0.035984937,0.00262361,0.002566714,0.006554837,0.045490693,0.063223578,0.624283612,0.096509315,0.169427455,0.076378383,0.364072889,0.000733287
bottlenecks/Clean clothes/Shoes/shoes1791.jpg.txt,0.01830684,0.011331487,0.555857301,0.019680463,0.198559776,0.028292717,0.064210564,0.002020448,0.009840789,0.07462588,0.00671615,0.001445875,0.00467722,0.000451778,0.002729843,0.001252905,0.430516839,0.038588002,0.021446183,0.024020283,0.010778326,0.003459483,0.013340022,0.001273472,0.002063989,7.73E-05,0.000383383,0.004327547,0.002403397,0.000520217,0.00174721,0.004832852,0.440221548,0.001517994,0.030242609,0.888076484,0.052586261,0.004057004,0.0015998,0.021919815,0.046116024,0.081795774,0.599810243,0.633569479,0.164411068,0.0919993,0.589323938,0.001060557
bottlenecks/Clean clothes/Shoes/shoes1884.jpg.txt,0.057739165,0.023889063,0.019784501,0.025592817,0.021449857,0.431760848,0.402636051,0.000670527,0.002374876,0.003337388,0.000534863,0.003017622,0.005187525,0.000152229,0.000930762,0.000941886,0.167664528,0.178184941,0.011824122,0.399789035,0.00258881,0.023530683,0.015799606,0.0064508,0.005206261,2.70E-05,3.91E-05,0.000602622,0.007102966,7.24E-06,0.000124311,0.002033816,0.179024205,0.006505536,0.001886081,0.931199372,0.006968038,0.005104853,0.00628088,0.042055264,0.006285853,0.070692636,0.657837093,0.054028891,0.057210494,0.355043054,0.54431802,0.001727497
bottlenecks/Clean clothes/Shoes/shoes928.jpg.txt,0.00656929,0.028339459,0.056610905,0.228855446,0.030205328,0.032740701,0.12518765,0.002370562,0.004801332,0.023546564,0.038386837,0.331266016,0.084783532,0.000718882,0.00221786,0.00339957,0.111744523,0.013074195,0.096025832,0.036789369,0.036500618,0.002214149,0.084544912,0.001732113,0.001122076,0.00206586,0.000197916,0.538885534,0.001314508,1.16E-05,0.000562429,0.017396694,0.055817645,0.022322217,0.00020024,0.031714972,0.000929945,0.900008917,0.001197137,0.043626595,0.032497261,0.015252344,0.060303509,0.006289059,0.158717513,0.046887603,0.279686302,0.764679432
bottlenecks/Clean clothes/Shoes/shoes1814.jpg.txt,7.35E-06,0.000000035,0.999604762,0.000000948,0.000238294,6.76E-07,0.000136039,2.35E-07,8.11E-07,2.25E-07,0.000001833,9.65E-07,0.000007485,0.000000301,2.16E-10,7.18E-08,0.354884565,0.000182191,0.023534816,0.027765239,0.000819804,0.003148388,0.025994834,4.34E-07,0.000435589,2.74E-06,9.49E-05,0.008862771,0.004432578,0.000001995,8.59E-08,0.000375789,0.549463213,0.008990433,0.050616894,0.100372374,0.087257348,0.000561217,0.749069929,0.003131775,0.054213267,0.000176081,0.074603118,0.547187328,0.718262196,0.087931238,0.038973939,0.000560993
bottlenecks/Clean clothes/Shoes/shoes1570.jpg.txt,0.093237527,0.177412152,0.058321428,0.103938863,0.087736651,0.240378514,0.045880683,0.059487231,0.022863703,0.042890411,0.003210563,0.04004515,0.00753673,0.00801942,0.003918027,0.005122975,0.139160857,0.09893965,0.214675218,0.08700569,0.147895664,0.016603869,0.035074245,0.00947739,0.001733812,0.000287568,0.000191247,0.005241415,0.001693854,0.000835917,0.008107214,0.004594355,0.228482008,0.000470734,0.005502088,0.926926017,0.035586741,0.001086951,0.023205647,0.007221854,0.031077787,0.023826497,0.621437728,0.033710986,0.205588669,0.042986948,0.237856105,0.000361455
bottlenecks/Clean clothes/Shoes/shoes1414.jpg.txt,0.193016514,0.145841569,0.043952297,0.042731419,0.477547079,0.037972651,0.025254006,0.001965459,0.006040449,0.010197103,0.005590726,0.005236809,0.001993132,0.00048479,0.000332432,0.001843557,0.090497695,0.007018898,0.026132384,0.019218283,0.019117646,0.00357299,0.011615051,0.001026279,0.002002773,0.000681582,0.000121873,0.003694534,0.000431711,0.000017044,0.00313949,0.002013464,0.809698284,0.001072689,0.005132766,0.924484134,0.00515448,0.006799668,0.024663588,0.032692704,0.031897124,0.044077531,0.22815536,0.0673794,0.76970011,0.216138631,0.225418821,0.004761541
bottlenecks/Clean clothes/Shoes/shoes776.jpg.txt,0.001045876,0.006789243,0.594909668,0.244120717,0.052793089,0.018344007,0.02531215,0.000528773,0.002538766,0.029188629,0.004583753,0.003066884,0.009806943,0.004715265,0.001423518,0.000832719,0.039765954,0.019371681,0.155763164,0.305113226,0.035859242,0.000689151,0.005373708,1.44E-05,0.001457161,4.24E-05,0.000385312,0.000716434,0.001663628,0.000619728,9.17E-05,0.002377445,0.430695623,0.002176239,0.908414185,0.017500056,0.005265145,0.002906461,0.021444749,0.04229321,0.015101212,0.008746368,0.033742875,0.949641943,0.034947477,0.03477528,0.772005558,0.000846354
bottlenecks/Clean clothes/Shoes/shoes386.jpg.txt,0.125388339,0.001602323,0.700540423,0.000712695,0.131774873,0.002971184,0.023526017,0.001992452,0.006174205,0.000247293,0.002173439,0.000944155,0.001385231,2.23E-05,7.67E-06,0.000537335,0.782959282,0.01267223,0.002338772,0.014103606,0.003399825,0.001142955,0.005851089,6.04E-05,0.000879159,4.89E-06,0.000494357,0.005410005,0.00072418,2.53E-05,0.00019404,0.000453355,0.169286534,9.51E-05,0.001665835,0.93899554,0.056941781,0.000268431,0.000589639,0.001443553,0.173467517,0.039622959,0.653912425,0.24460423,0.226084635,0.459977418,0.147096753,0.000905384
bottlenecks/Clean clothes/Shoes/shoes526.jpg.txt,0.000334877,0.001051187,0.901660919,0.014567147,0.060418479,0.000841206,0.004740299,0.000222537,0.000825587,0.003892959,0.000837208,0.00181148,0.00793463,0.000338997,0.000350752,0.000171796,0.04304228,0.015609339,0.072760031,0.187934503,0.017468961,0.005749217,0.007430411,0.00011596,0.001054825,2.28E-05,0.000416215,0.001471502,0.002728429,0.002126987,0.001878834,0.001396053,0.638793707,0.000207397,0.876468778,0.012538388,0.001709071,0.000206744,0.085378043,0.023491623,0.033648454,0.018237125,0.067631945,0.951009989,0.780334473,0.023063298,0.148028463,0.000449894
bottlenecks/Clean clothes/Shoes/shoes1477.jpg.txt,0.007255222,0.002922385,0.853185713,0.006216945,0.005156253,0.014887458,0.061848417,0.003878059,0.005582243,0.011774961,0.009777106,0.010463533,0.002429183,0.003099128,0.001183758,0.000339551,0.545046091,0.016729057,0.061618526,0.079238348,0.056815036,0.010855258,0.01347213,0.00053085,0.009739833,0.004460057,0.004909309,0.016185567,0.003861818,0.00233288,0.000250377,0.01207764,0.161877155,0.024277775,0.002272644,0.468921185,0.314951807,0.066862568,0.044699412,0.0780145,0.039471094,0.00876044,0.768088996,0.016969966,0.096195556,0.090518758,0.276818544,0.008218978
bottlenecks/Clean clothes/Shoes/shoes507.jpg.txt,0.006348006,0.005755967,0.064213231,0.787314534,0.084187314,0.000441693,0.003756493,0.000218841,0.000771778,0.006683094,0.006037315,0.001347053,0.030895462,0.000221034,0.001488676,0.000319544,0.089592457,0.005396475,0.15528971,0.104173489,0.007047874,0.001825588,0.005603133,0.000148332,0.001759093,0.000410447,0.000230147,0.000504604,0.003649406,7.45E-05,6.76E-05,0.01139521,0.612832069,0.183876976,0.077191062,0.039235473,0.014506188,0.018629657,0.526474655,0.140086055,0.01847533,0.005966709,0.035640165,0.441367924,0.879531562,0.072362028,0.110687017,0.00440766
bottlenecks/Clean clothes/Shoes/shoes1963.jpg.txt,0.000260507,0.007608192,0.015578469,0.958767295,0.002012383,0.000335919,0.001216453,4.82E-05,0.000196534,0.000900735,0.000301748,0.00252868,0.008496597,0.000146124,0.001556652,4.55E-05,0.01745468,0.003204236,0.527485967,0.107080944,0.007357028,0.002382223,0.005988088,0.000325667,0.000233314,0.0004712,7.24E-05,0.000107583,0.003717519,5.61E-05,0.000185123,0.004202987,0.319674879,0.100810304,0.005233859,0.00837695,0.001360218,0.002121336,0.855121017,0.02697639,0.006222171,0.024336986,0.035250455,0.042804558,0.85285157,0.023722911,0.253067434,0.001826244
bottlenecks/Clean clothes/Shoes/shoes1612.jpg.txt,0.010316834,0.002419402,0.903664291,0.00051439,0.025407819,0.004549416,0.041033529,0.002118554,0.002209567,0.001799948,0.00067831,0.001399388,0.00197817,0.001243977,0.000041888,0.0006245,0.630157352,0.03897921,0.066320956,0.06079188,0.031451944,0.009802118,0.02178565,0.000339767,0.00073361,0.000450987,0.002037898,0.003480426,0.006191095,0.000421698,0.000319193,0.003494896,0.123241276,0.065133847,0.003842128,0.68445766,0.139986873,0.005871695,0.05511868,0.045589145,0.073348418,0.007592492,0.611941576,0.023891743,0.14710258,0.094458289,0.241285667,0.001124225
bottlenecks/Clean clothes/Shoes/shoes155.jpg.txt,0.001668728,0.00575546,0.660768032,0.193057865,0.020945022,0.005373317,0.025338149,0.001221109,0.001334121,0.003747758,0.003133544,0.010763873,0.060405653,0.00277623,0.000946405,0.002764712,0.04830794,0.023641208,0.380171925,0.039571226,0.007170587,0.004991527,0.009033705,0.000670787,0.000580274,0.002395694,0.000457919,0.000377614,0.021769196,0.00042401,0.000689355,0.005650434,0.454096645,0.523559511,0.000863519,0.009741884,0.003274713,0.001739904,0.406626105,0.054194339,0.018571999,0.00523037,0.067323841,0.01162492,0.762258112,0.023639565,0.238658756,0.00208126
