bottleneck_dir,bottom-primary-color-white,bottom-primary-color-beige,bottom-primary-color-black,bottom-primary-color-brown,bottom-primary-color-grey,bottom-primary-color-blue,bottom-primary-color-navy,bottom-primary-color-teal,bottom-primary-color-green,bottom-primary-color-olive,bottom-primary-color-pink,bottom-primary-color-red,bottom-primary-color-maroon,bottom-primary-color-purple,bottom-primary-color-orange,bottom-primary-color-yellow,bottom-secondary-color-white,bottom-secondary-color-beige,bottom-secondary-color-black,bottom-secondary-color-brown,bottom-secondary-color-grey,bottom-secondary-color-blue,bottom-secondary-color-navy,bottom-secondary-color-teal,bottom-secondary-color-green,bottom-secondary-color-olive,bottom-secondary-color-pink,bottom-secondary-color-red,bottom-secondary-color-maroon,bottom-secondary-color-purple,bottom-secondary-color-orange,bottom-secondary-color-yellow,bottom-secondary-color-none,bottom-type-long pants,bottom-type-shorts,bottom-material-denim/jeans,bottom-material-cotton,bottom-material-dry-fit,denim-style-ripped,denim-style-acid-wash,denim-style-washed,bottom-patterns-animal-print,bottom-patterns-argyle,bottom-patterns-horizontal-stripe,bottom-patterns-vertical-stripe,bottom-patterns-checkered,bottom-patterns-dotted,bottom-patterns-floral,bottom-patterns-plaid,bottom-style-cargo,bottom-style-dress,bottom-style-chinos,bottom-style-sweatpants,bottom-style-none,bottom-fit-skinny-fit,bottom-fit-slim-fit,bottom-fit-regular-fit,bottom-fit-baggy
bottlenecks/Unlabelled Clothes/Bottoms/shorts241.jpg.txt,0.002916682,0.002456109,0.130604491,0.003449556,0.047773305,0.431470156,0.332115322,0.022596985,0.005774826,0.00142628,0.003765353,0.004025639,0.006336539,0.001731319,0.003407646,0.000149749,0.000253046,0.000115923,0.004123254,0.000161926,0.001455122,0.000234542,3.21E-05,8.03E-05,0.000005414,7.89E-05,0.000173702,0.000372577,2.01E-05,0.000488492,0.000573284,0.000156893,0.991674483,0.146117464,0.853882551,0.724993467,0.116139963,0.158866599,0.021557255,0.007413649,0.318779081,0.001537631,0.001677402,0.003120713,0.008114383,0.006742897,0.00145096,0.001544135,0.002410807,0.026798457,0.014616433,0.039717037,0.004675894,0.91419214,0.183311403,0.616356731,0.180329815,0.020002103
bottlenecks/Unlabelled Clothes/Bottoms/shorts533.jpg.txt,0.008945591,0.020633666,0.718317449,0.009457153,0.064616941,0.016761141,0.048341818,0.016767064,0.005617196,0.011686171,0.020600811,0.014691963,0.033062074,0.005478452,0.004906752,0.000115768,0.000445715,0.000117946,0.001671931,0.000131674,0.000800565,1.70E-05,1.05E-05,4.99E-05,5.69E-06,1.48E-05,9.86E-05,0.000227561,9.26E-07,0.000136974,0.000409889,3.36E-05,0.995826662,0.146542013,0.853457987,0.901026785,0.073254317,0.025718903,0.015088415,0.001387287,0.04496491,0.000998692,0.00190607,0.00089849,0.00302649,0.000634519,0.001856631,0.00141026,0.004251816,0.042830333,0.084867939,0.195845738,0.133253917,0.543202043,0.121982008,0.525525987,0.283600509,0.068891525
bottlenecks/Unlabelled Clothes/Bottoms/shorts438.jpg.txt,0.57541275,0.05122235,0.104962714,0.006516143,0.035361614,0.011359618,0.098524615,0.013740181,0.002630099,0.002198456,0.035014536,0.008186563,0.039267309,0.012554613,0.003013533,3.49E-05,0.00132965,0.0001181,0.003093903,0.000211569,0.00127784,0.000411952,0.000011452,5.39E-05,7.25E-06,0.00005832,0.000165166,0.000813084,2.92E-06,0.000907679,0.000761568,7.13E-05,0.990704358,0.146642417,0.853357554,0.821625948,0.129967749,0.048406337,0.01849095,0.007286493,0.02382463,0.017795928,0.016333943,0.002814206,0.005096239,0.004914546,0.014257219,0.004655696,0.003123249,0.019966269,0.040923614,0.60592711,0.014410096,0.318772942,0.082523882,0.761233389,0.144347221,0.011895577
bottlenecks/Unlabelled Clothes/Bottoms/shorts415.jpg.txt,0.086323656,0.017755227,0.190710008,0.048647538,0.06961479,0.107329078,0.075079702,0.058472633,0.006318053,0.019371927,0.087734185,0.024122054,0.1164058,0.015494133,0.076243982,0.000377258,0.009041646,0.000728805,0.001839557,0.000292076,0.00448491,0.000193139,0.000298793,0.000175241,0.000007131,8.32E-05,0.002498543,0.001143721,2.06E-05,0.00127541,0.000215265,0.00023238,0.977469623,0.146815896,0.853184044,0.757008851,0.167277023,0.075714126,0.026841231,0.003897628,0.078399286,0.002188648,0.001731823,0.005824213,0.043873955,0.005661441,0.007547563,0.002081071,0.003555833,0.017489692,0.054179572,0.354762197,0.014302141,0.559266388,0.054885455,0.709926903,0.208910033,0.026277581
bottlenecks/Clean clothes/Bottoms/shorts164.jpg.txt,0.00213996,0.018862058,0.788499773,0.005015428,0.026272347,0.001000726,0.091927439,0.0062018,0.002448122,0.016253272,0.005248672,0.000371153,0.021652324,0.000877716,0.012988446,0.000240701,0.000592157,0.000073579,0.003058912,9.78E-06,0.000367293,9.42E-06,1.84E-05,1.54E-05,4.37E-07,8.61E-06,8.64E-05,0.000366037,1.11E-07,0.000176074,0.000136137,6.93E-05,0.995011926,0.148012951,0.851987004,0.59395504,0.28804189,0.1180031,0.006338228,0.000353466,0.029007925,0.001271007,0.000689514,0.000688742,0.002179715,0.000264113,0.001435562,0.000512674,0.000211863,0.016591888,0.052116871,0.693218827,0.009214814,0.228857592,0.06966041,0.712271392,0.144456714,0.073611505
bottlenecks/Clean clothes/Bottoms/shorts213.jpg.txt,0.139629319,0.288763315,0.20535773,0.107470118,0.150899723,0.027517628,0.010370442,0.006173987,0.002781421,0.014783368,0.0136391,0.003499051,0.007911152,0.004966254,0.016162831,7.46E-05,0.000488606,0.000209967,0.001402607,4.75E-05,0.003312188,0.000052499,1.68E-05,3.03E-06,2.03E-06,1.69E-05,0.000119462,0.000377506,3.08E-07,0.000204427,0.000128,1.60E-05,0.993602097,0.149029091,0.850970984,0.429170042,0.479342133,0.091487885,0,0,0,0.001286891,0.000638432,0.001278496,0.007657349,0.002200895,0.002911496,0.00084863,0.000585032,0.019122768,0.039893437,0.460978985,0.10559465,0.374410123,0.073330648,0.444433808,0.470830768,0.011404699
bottlenecks/Clean clothes/Bottoms/shorts56.jpg.txt,0.020273192,0.301110774,0.078398138,0.003398102,0.083781563,0.075370073,0.088475302,0.012936651,0.000717083,0.011630674,0.003204667,0.007142533,0.243978068,0.046351746,0.023085753,0.000145637,0.005703704,2.05E-05,0.000269601,0.000343781,0.00146799,9.53E-06,7.10E-06,2.20E-05,4.88E-06,1.05E-05,0.000775703,0.000048161,6.72E-07,9.09E-05,7.62E-05,3.98E-06,0.991144717,0.149286851,0.850713134,0.782162905,0.197041482,0.020795528,0.003605802,0.002738525,0.020950317,0.000146026,0.000983108,0.001973821,0.007522216,0.00303227,0.002681925,0.000530516,0.000251287,0.073807284,0.014079518,0.0502032,0.05157885,0.810331166,0.064596124,0.598956347,0.298954666,0.037492786
bottlenecks/Unlabelled Clothes/Bottoms/shorts32.jpg.txt,0.000999657,0.007583004,0.542139173,0.006716869,0.120154418,0.012510884,0.217845663,0.029595403,0.009312216,0.004114687,0.001858364,0.001389471,0.036728546,0.0058654,0.003150297,3.60E-05,0.002044477,0.000260794,0.00644325,0.000331338,0.003777324,0.000179544,7.26E-05,3.61E-05,2.50E-06,0.000190932,0.000164781,0.001787084,1.82E-05,0.000387032,0.000674908,0.000222247,0.983406842,0.149317414,0.850682557,0.741412938,0.150330976,0.108256012,0.009430947,0.003767913,0.092334561,0.000997625,0.002459069,0.000957574,0.004410383,0.003192025,0.003429873,0.001203958,0.002704189,0.016691208,0.047673505,0.042932302,0.003326833,0.889376104,0.260134131,0.601164401,0.112918839,0.025782688
bottlenecks/Clean clothes/Bottoms/shorts135.jpg.txt,0.016490147,0.684067011,0.006915466,0.105270468,0.005415984,0.031388521,0.011828763,0.002132298,0.014018494,0.055163492,0.006733491,0.000750566,0.012571356,0.003099647,0.04403729,0.000116957,0.004404274,0.002305744,0.003402679,0.015823787,0.108495496,0.004654645,0.033209585,8.98E-05,0.000203686,0.002508106,0.001318644,0.004901727,0.000085204,0.003302868,0.000603063,0.000508925,0.814181805,0.150270343,0.849729717,0.140985027,0.376794934,0.482220024,0,0,0,0.050362665,0.011161857,0.008206751,0.081419319,0.094776578,0.058501639,0.015598511,0.048062146,0.023857076,0.03483282,0.530970752,0.108108237,0.302231044,0.01445354,0.418994367,0.517046869,0.049505264
bottlenecks/Unlabelled Clothes/Bottoms/shorts521.jpg.txt,0.036421441,0.040951546,0.693562329,0.032515045,0.064529531,0.025659954,0.031601686,0.007909072,0.001803048,0.007953711,0.014521536,0.002253463,0.024642635,0.007908238,0.007732883,3.39E-05,0.005406536,0.000370458,0.00333135,0.000977489,0.006117589,0.00017584,3.44E-05,0.000228178,0.000005894,8.48E-05,0.001233324,0.00105332,0.000005368,0.000790996,0.00024332,8.03E-05,0.979860783,0.152455941,0.847544074,0.725144386,0.228222504,0.046633177,0.039472122,0.003827893,0.032958895,0.003149519,0.004266538,0.001044189,0.00534016,0.001189785,0.004241759,0.000992682,0.005524749,0.031238083,0.158886358,0.315301955,0.057117108,0.437456489,0.081135802,0.636109173,0.255289346,0.027465707
bottlenecks/Unlabelled Clothes/Bottoms/shorts378.jpg.txt,0.001210273,0.000614579,0.063790359,0.000498431,0.022423964,0.701410174,0.193806991,0.01162731,0.000323116,0.000188702,0.00121524,0.000829296,0.000747802,0.000487593,0.000820048,6.19E-06,0.000412713,3.19E-05,0.002344871,6.16E-05,0.000437549,0.000178584,7.24E-07,0.000198045,2.94E-06,3.24E-05,0.000132459,0.000311489,2.52E-06,0.000290937,0.000279954,6.59E-05,0.995215297,0.152537346,0.847462654,0.73744148,0.20015125,0.062407244,0.017712513,0.001022261,0.609609723,0.000614314,0.000603759,0.003017667,0.006853579,0.001447447,0.000975247,0.00069188,0.001221008,0.01919193,0.013941724,0.041639924,0.003115767,0.922110617,0.220110476,0.54959631,0.212744132,0.017549116
bottlenecks/Unlabelled Clothes/Bottoms/shorts208.jpg.txt,0.047630675,0.690972626,0.108346328,0.023765501,0.019258816,0.002952725,0.026875557,0.00234441,0.005274703,0.023626516,0.022044398,0.000158592,0.009565578,0.014393708,0.002707172,8.27E-05,0.006445213,0.000724734,0.018528555,0.000710759,0.015951948,0.000737365,5.06E-05,0.00021869,0.000035374,0.002582288,0.002197948,0.000797691,5.68E-06,0.006400343,0.000234268,0.000465241,0.943913341,0.153292298,0.846707642,0.474306047,0.192763507,0.332930476,0.004965592,0.006743354,0.101608731,0.014935779,0.008314693,0.001430177,0.03678352,0.009467339,0.004042869,0.007274959,0.003679446,0.627771735,0.011828622,0.246211529,0.056766816,0.057421297,0.039266735,0.547629356,0.224267796,0.188836142
bottlenecks/Clean clothes/Bottoms/shorts14.jpg.txt,0.005738084,0.054505896,0.030085668,0.008625027,0.043432266,0.034738444,0.067205474,0.041520082,0.596830308,0.024847327,0.004135437,0.010805155,0.019068837,0.01913864,0.038659796,0.000663613,0.003255404,0.000550279,0.000809408,0.001222652,0.005325841,0.000542041,0.716104925,5.66E-05,2.83E-05,0.000529685,0.000286992,0.000582774,6.25E-05,0.000225389,0.000325499,8.44E-05,0.270007342,0.153461739,0.846538246,0.590329409,0.148137644,0.261532962,0.064683154,0.028226655,0.070094086,0.014252848,0.014567622,0.00573242,0.070279032,0.024328552,0.05163464,0.048713651,0.082082734,0.015973218,0.02598629,0.561964572,0.061404415,0.334671438,0.049193557,0.813847423,0.11639753,0.020561483
bottlenecks/Unlabelled Clothes/Bottoms/shorts257.jpg.txt,0.012617988,0.171681002,0.475113392,0.011891715,0.07512413,0.004146901,0.164328605,0.003195441,0.002231533,0.038509443,0.008486452,0.00393742,0.014937587,0.004139561,0.009609904,4.88E-05,0.000696913,0.000171981,0.019893881,0.000419324,0.003620124,0.000673988,0.000197074,0.000187699,5.07E-05,0.000366985,0.003519644,0.00052738,8.98E-06,0.001530522,0.000970577,9.65E-05,0.967067778,0.154941186,0.845058799,0.510668695,0.051773571,0.437557727,0.017578801,0.021966448,0.141961515,0.009372549,0.007736867,0.000811864,0.01973103,0.014506048,0.003082373,0.007126022,0.003645819,0.082542948,0.025157915,0.014328613,0.048686817,0.829283714,0.069888815,0.518550754,0.103006721,0.308553726
bottlenecks/Unlabelled Clothes/Bottoms/shorts256.jpg.txt,0.00646045,0.105785415,0.468973517,0.002833916,0.266752809,0.038732708,0.015488747,0.047421549,0.000176581,0.02177128,0.003436529,0.001117771,0.003080364,0.016010454,0.00189535,0.000062478,0.000448538,5.56E-05,0.005481868,0.000147553,0.00309435,0.000208685,3.26E-06,7.22E-05,1.70E-05,1.11E-05,1.41E-05,0.001556497,2.76E-06,0.000497863,0.000380887,7.58E-05,0.987932026,0.155219764,0.844780266,0.683934927,0.28268984,0.033375312,0.0178438,0.001143708,0.074604847,0.003683511,0.001884453,0.001565541,0.00408232,0.003064865,0.000772773,0.000256396,0.001966229,0.325049609,0.036497876,0.185550734,0.061123006,0.391778737,0.07591892,0.286866725,0.62594837,0.011265948
bottlenecks/Clean clothes/Bottoms/shorts310.jpg.txt,0.003868449,0.009940211,0.663281679,0.00744873,0.171214983,0.007788154,0.083147198,0.006659091,0.003086625,0.018682206,0.001085393,0.001584386,0.009878698,0.008654301,0.00332509,0.000354752,0.000373194,0.000464732,0.001852165,0.000152295,0.002128337,0.0000969,6.57E-06,0.000023325,2.70E-06,5.25E-05,3.71E-05,0.000361676,1.77E-06,0.000108594,0.000223133,0.000104372,0.994010627,0.156470433,0.843529582,0.495801419,0.43255046,0.071648143,0.00691795,0.005514632,0.033260454,0.003360599,0.000533817,0.001544868,0.002960278,0.002437191,0.004244579,0.001913461,0.000972518,0.006439245,0.068960466,0.160858348,0.010700679,0.753041208,0.063812383,0.785276413,0.128921866,0.021989318
bottlenecks/Clean clothes/Bottoms/shorts324.jpg.txt,0.000238293,0.003993449,0.140344828,0.00688235,0.49423179,0.054076806,0.251218051,0.02160478,0.004778541,0.011631892,0.00021249,0.000240587,0.001427977,0.006561577,0.002343119,0.000213538,0.002814237,0.000107907,0.005536982,0.000584354,0.025949046,0.00025202,0.000150181,0.000286293,2.64E-05,0.000242403,4.13E-05,0.001532117,2.09E-05,0.000704937,0.000410809,0.000296293,0.961043775,0.158298373,0.841701627,0.085141368,0.896502435,0.018356236,0,0,0,0.012524694,0.001481775,0.004269461,0.027330311,0.005649195,0.009995691,0.005128354,0.009653636,0.002381682,0.027572004,0.162691757,0.020318626,0.787035883,0.044205748,0.864767492,0.082690842,0.008335901
bottlenecks/Clean clothes/Bottoms/shorts256.jpg.txt,0.008920859,0.033800859,0.119831123,0.011423888,0.01707956,0.483712226,0.291754991,0.009485596,0.009729864,0.001408296,0.00370109,0.000814114,0.002992559,0.001826771,0.003312647,0.00020565,0.00260868,0.001871299,0.01115076,0.002699964,0.016749276,0.002001949,4.56E-05,0.000532949,3.39E-05,0.000723399,0.001387384,0.002569038,8.91E-05,0.001569605,0.009070688,0.000920813,0.945975602,0.158612847,0.841387153,0.553177416,0.233584479,0.213238165,0.040542565,0.086108282,0.536406159,0.002290434,0.001354958,0.005634968,0.023089657,0.011609634,0.001367832,0.001336146,0.001348665,0.046351004,0.02923049,0.06962046,0.003413538,0.851384521,0.223849461,0.39806059,0.35038501,0.027704846
bottlenecks/Clean clothes/Bottoms/shorts266.jpg.txt,0.000181689,0.003762884,0.715696991,0.006434458,0.120040447,0.0124619,0.08284387,0.003322655,0.002510725,0.022009706,0.002693286,0.001388431,0.010292982,0.013032878,0.003108524,0.000218553,0.000468229,0.000140445,0.000159126,0.000100167,0.000377062,5.89E-05,6.78E-05,0.000021732,6.05E-06,0.000121842,1.42E-05,0.001350806,0.000007732,4.89E-05,6.55E-05,0.000128679,0.996862769,0.159959942,0.840040028,0.601484001,0.277023614,0.121492378,0.009862291,0.003859319,0.024209119,0.002892913,0.001018481,0.004487296,0.004334866,0.001494602,0.003541031,0.001051361,0.001970322,0.003499501,0.046430025,0.512941361,0.023724465,0.413404703,0.063083917,0.860916436,0.066652618,0.009346928
bottlenecks/Clean clothes/Bottoms/shorts148.jpg.txt,0.064155214,0.144761935,0.024585905,0.015838498,0.493984282,0.020004531,0.056300748,0.020814201,0.013423441,0.070857905,0.006899888,0.003577794,0.018557625,0.024813056,0.02032163,0.001103196,0.002448922,0.000657344,0.000679128,0.000273078,0.000699571,0.000230198,6.09E-05,0.000185755,1.31E-05,8.48E-05,4.55E-05,0.00038572,5.69E-06,0.000670707,0.000214655,6.04E-05,0.993284583,0.161392346,0.838607609,0.4608787,0.425745845,0.1133755,0.026023801,0.007950313,0.042311538,0.010596833,0.007799762,0.005017093,0.005778427,0.008927646,0.004501236,0.00686097,0.002605252,0.002308346,0.025089756,0.646498084,0.019734524,0.306369305,0.05149293,0.876852453,0.064785667,0.00686889
bottlenecks/Unlabelled Clothes/Bottoms/shorts11.jpg.txt,0.028608479,0.01348465,0.423723728,0.020424871,0.013295166,0.22210376,0.208907113,0.036427382,0.002058589,0.003897299,0.004013718,0.002202638,0.009496835,0.009589875,0.001734554,3.13E-05,0.000626053,0.000068788,0.000558947,0.000144688,0.001829661,6.02E-05,2.69E-06,0.000099422,1.96E-06,6.76E-05,0.000148901,0.000362797,1.60E-06,9.52E-05,0.000102235,4.35E-05,0.995785773,0.161679044,0.838320911,0.891666055,0.077734485,0.030599428,0.021002665,0.003285507,0.096485212,0.000904576,0.001960354,0.001874267,0.011166236,0.009149573,0.002009123,0.000484473,0.002572156,0.015076893,0.0602418,0.298223674,0.007603156,0.618854523,0.024792846,0.822085381,0.146040723,0.007081049
bottlenecks/Clean clothes/Bottoms/shorts347.jpg.txt,0.000319943,0.003980013,0.089430131,0.001594891,0.040790223,0.099583916,0.746025145,0.01102858,0.001288542,0.00333533,0.000146731,0.000094423,0.000435883,0.000598067,0.000957771,0.000390388,0.000370738,0.000234695,0.002263134,0.000203474,0.001121993,0.000467408,3.95E-05,0.000138281,9.14E-06,9.90E-05,0.00013152,0.001131205,8.75E-06,0.000221465,0.001178107,0.000118374,0.992263198,0.161985546,0.838014424,0.70345819,0.14142707,0.155114681,0.025508786,0.011410251,0.399017543,0.000969735,0.00096848,0.002512395,0.009934669,0.003150819,0.001044174,0.004747114,0.001155776,0.010577153,0.023776637,0.058638006,0.002849956,0.904158175,0.114868164,0.577210069,0.302487791,0.005434029
bottlenecks/Clean clothes/Bottoms/shorts18.jpg.txt,0.000796342,0.013028566,0.879829705,0.005211722,0.018154565,0.003725767,0.026047388,0.001835424,0.001225773,0.042553395,0.000588831,0.000437709,0.001080785,0.004535672,0.000831087,0.00011725,0.000237602,0.000104476,0.004268304,0.000159101,0.001186889,6.69E-05,1.30E-06,0.000202668,8.05E-06,7.69E-05,0.000196438,0.000929324,8.23E-07,0.00013283,0.00084481,8.08E-05,0.991502762,0.162830949,0.837169051,0.739255428,0.189944521,0.070799954,0.004914711,0.001898151,0.037802558,0.000505619,0.000351166,0.000479505,0.001026052,0.000310627,8.57E-05,0.00038301,0.000224068,0.153297737,0.018052602,0.547928631,0.036101453,0.244619563,0.038749363,0.776863158,0.126272991,0.058114428
bottlenecks/Clean clothes/Bottoms/shorts328.jpg.txt,0.229689688,0.010770794,0.623142898,0.005620185,0.0499194,0.000729159,0.058275722,0.002618599,0.00051024,0.011432864,0.000767316,0.000599959,0.003155627,0.001707995,0.000803444,0.000256117,0.004168807,0.000056578,0.029532416,0.000470526,0.008827854,0.001596972,8.35E-06,0.000542142,0.000134429,0.001091575,0.000268766,0.013941378,1.02E-05,0.00091579,0.003236336,0.001000105,0.934197724,0.163253814,0.836746156,0.15457423,0.772287667,0.073138148,0,0,0,0.038072445,0.003646827,0.011286989,0.005828162,0.052226193,0.004326286,0.003965738,0.003633662,0.00359095,0.146799862,0.28558901,0.010487574,0.5535326,0.110499397,0.359641641,0.13301827,0.396840692
bottlenecks/Clean clothes/Bottoms/shorts186.jpg.txt,0.034297079,0.746711612,0.004753565,0.045924194,0.054847501,0.014362425,0.002453283,0.002155299,0.007115108,0.035905771,0.01444338,0.000230502,0.027145112,0.007084467,0.002540585,3.02E-05,0.026880108,0.000845862,0.000443917,0.001493274,0.006781441,0.000316291,0.000112198,4.72E-05,6.20E-06,0.000237571,0.000721604,0.000697642,1.97E-06,0.001776206,7.07E-05,6.03E-05,0.959507525,0.163469344,0.836530626,0.437537938,0.513523042,0.048939038,0,0,0,0.004823387,0.000945443,0.002298839,0.022090914,0.013770515,0.011994708,0.002551824,0.001437781,0.019256188,0.015837742,0.80591923,0.116330028,0.04265672,0.017837415,0.708921075,0.264247894,0.008993562
bottlenecks/Clean clothes/Bottoms/shorts104.jpg.txt,0.000396053,0.001769592,0.089095712,0.003650426,0.139098585,0.287249893,0.45959264,0.004958748,0.001687844,0.003280788,0.000411548,0.001093587,0.001565435,0.004729354,0.001108656,0.000311111,0.000444106,3.88E-05,0.001614862,0.000361773,0.002155086,0.000331433,2.07E-05,0.000128834,6.35E-06,5.06E-05,0.000134725,0.00027915,2.29E-06,0.000160977,0.000389355,8.70E-05,0.993793964,0.163718075,0.836281955,0.553571343,0.380655259,0.065773435,0.017493593,0.005820611,0.173345015,0.000971265,0.000961402,0.004313154,0.008594391,0.004507248,0.003521117,0.002558484,0.002184668,0.007890814,0.005827131,0.022577588,0.006003473,0.957700968,0.062960967,0.626024783,0.293217778,0.017796509
bottlenecks/Clean clothes/Bottoms/shorts291.jpg.txt,0.000187606,0.000764718,0.017677764,0.000303052,0.009211211,0.742293358,0.226989538,0.000583507,0.000649287,0.000165053,9.34E-05,2.43E-05,0.000256028,0.000610286,0.000141526,0.000049355,0.000362629,4.24E-05,0.000585391,0.000370768,0.000995128,0.000298498,3.92E-06,0.000247253,1.40E-05,7.81E-05,6.08E-05,0.000118917,6.97E-06,0.000548876,0.00069811,5.90E-05,0.995509267,0.163933367,0.836066663,0.395319492,0.102899298,0.501781285,0,0,0,0.001942961,0.001052451,0.001857519,0.00999478,0.000932512,0.000726277,0.000918758,0.002393841,0.005998064,0.005953163,0.016099315,0.000534974,0.971414506,0.013957009,0.877658188,0.095910855,0.012473954
bottlenecks/Unlabelled Clothes/Bottoms/shorts119.jpg.txt,0.075145155,0.00497593,0.559599996,0.028432766,0.035697319,0.071732119,0.104777798,0.022849811,0.001481422,0.003483368,0.029079976,0.012955192,0.029802395,0.008555251,0.010992533,0.000439003,0.002601067,0.000176908,0.00077914,3.97E-05,0.004514695,0.000338046,2.09E-05,9.25E-05,2.40E-06,3.29E-05,0.001477988,0.001483025,6.09E-06,0.000779218,0.000738573,0.000169545,0.986747265,0.164361492,0.835638523,0.802289248,0.152249694,0.045461059,0.012381452,0.004532776,0.087166026,0.00306799,0.001109239,0.002406136,0.006946117,0.002989525,0.003280579,0.001408562,0.001831818,0.032461107,0.039421652,0.142961174,0.013375809,0.771780253,0.070858941,0.685288847,0.219921172,0.023931012
bottlenecks/Clean clothes/Bottoms/shorts341.jpg.txt,0.002205121,0.003751543,0.129502147,0.003314135,0.792838812,0.00190252,0.02253947,0.005608421,0.002646998,0.015707074,0.003583459,0.000866344,0.00113084,0.013530294,0.000622415,0.00025049,0.001353887,0.000131215,0.000578062,7.09E-05,0.001689594,4.79E-05,0.000007259,3.92E-05,1.32E-05,0.000116227,1.55E-05,0.000431387,1.68E-06,0.000118108,0.000156156,0.000189433,0.995040357,0.16596891,0.834031105,0.182483479,0.664894521,0.15262197,0,0,0,0.010238097,0.006381046,0.002285796,0.002918514,0.006403925,0.005666643,0.001282914,0.000601798,0.0042581,0.080253795,0.469462484,0.03525167,0.410773933,0.01843627,0.905736268,0.063750438,0.012076978
bottlenecks/Unlabelled Clothes/Bottoms/shorts473.jpg.txt,0.062180024,0.048927039,0.177810103,0.023455409,0.092797577,0.279464692,0.123887256,0.010746798,0.004365541,0.013803519,0.009392127,0.007277561,0.065700285,0.018679,0.061460439,5.26E-05,0.000734723,1.68E-05,0.005122581,1.60E-05,0.000893768,9.24E-06,7.09E-06,1.34E-05,3.64E-07,5.54E-06,0.000904928,0.0001215,4.95E-08,6.04E-05,1.52E-05,4.64E-05,0.992032051,0.166415989,0.83358407,0.694528937,0.163616076,0.141854987,0.005113574,0.00066983,0.086075209,7.58E-05,0.00090078,0.000176863,0.003472404,0.002323756,0.00086934,0.000647991,0.001523726,0.020766199,0.018014602,0.5194664,0.028411273,0.413341492,0.016623132,0.778592289,0.143227652,0.061556865
bottlenecks/Unlabelled Clothes/Bottoms/shorts66.jpg.txt,0.002454712,0.002252228,0.055858508,0.002028748,0.093747787,0.513776958,0.286196441,0.02898733,0.00237732,0.003894161,0.001774954,0.00069531,0.00141131,0.003214323,0.001316395,1.36E-05,0.000139092,4.85E-05,0.000541631,0.000417237,0.001421548,4.97E-05,1.37E-05,0.000170279,4.40E-06,3.13E-05,0.000133328,0.000223683,0.000006373,9.39E-05,0.000256502,9.06E-05,0.996358216,0.167801634,0.832198381,0.76191932,0.194738433,0.043342345,0.03758743,0.005182556,0.242731318,0.001480109,0.001534981,0.00513718,0.009856425,0.003544371,0.001212558,0.002481157,0.002377018,0.028476145,0.008416958,0.141801536,0.003755626,0.817549706,0.111260124,0.638211966,0.245556042,0.004971948
bottlenecks/Clean clothes/Bottoms/shorts338.jpg.txt,9.80E-05,0.004801146,0.361253291,0.008693503,0.56946528,0.000558039,0.019690434,0.0026845,0.00036346,0.015219963,0.001111123,0.00011592,0.012901872,0.002018652,0.001008071,0.000016789,0.003200544,0.000109007,0.001002269,0.000111031,0.001218086,3.01E-05,2.34E-05,1.55E-05,1.60E-06,3.18E-05,7.23E-06,0.000455861,0.000001816,7.97E-05,7.26E-05,0.000044786,0.993594587,0.169335127,0.830664873,0.333412975,0.632481039,0.034106046,0,0,0,0.001928755,0.000557894,0.005522842,0.002283165,0.000931976,0.002163148,0.000702537,0.000268351,0.010208573,0.064515628,0.301087618,0.059516668,0.564671457,0.020835452,0.785481393,0.186950684,0.006732464
bottlenecks/Clean clothes/Bottoms/shorts174.jpg.txt,0.001616824,0.027046714,0.047769096,0.002299569,0.015023595,0.358893842,0.534155726,0.002488968,0.001584027,0.000394914,0.003093091,0.000607323,0.002301613,0.00072105,0.001975948,2.77E-05,0.006926809,0.000522118,0.002968054,0.000847744,0.005150752,0.005053418,2.85E-05,9.38E-05,1.17E-05,0.000290496,0.001830576,0.002668052,3.10E-05,0.001408918,0.001686603,0.000496135,0.969985247,0.171301946,0.828698039,0.556955695,0.234907091,0.208137199,0.018401859,0.075619951,0.6789518,0.002105976,0.010366861,0.021778643,0.040780444,0.01548609,0.003267608,0.001755894,0.001261864,0.01277124,0.002043496,0.010520726,0.001471694,0.973192871,0.246701896,0.310427576,0.434308738,0.008561826
bottlenecks/Unlabelled Clothes/Bottoms/shorts31.jpg.txt,0.001106564,0.004509948,0.047406837,0.001745159,0.007946162,0.823491633,0.10430111,0.005199785,0.000481547,0.000232822,0.001128223,0.000608477,0.000801736,0.000477117,0.00055566,7.25E-06,0.000387926,5.87E-05,0.002308067,4.54E-05,0.001624108,0.000259576,0.000004766,0.000181968,6.14E-06,1.50E-05,0.000770141,0.000529009,3.27E-06,0.000761997,0.000371471,2.98E-05,0.992642582,0.171750471,0.828249514,0.933155716,0.049968164,0.016876105,0.045120213,0.006398444,0.616669595,0.000740464,0.001944701,0.002471097,0.030524967,0.00240353,0.000748053,0.000868993,0.003623352,0.108155936,0.020171272,0.062017191,0.002017767,0.80763787,0.331066847,0.34887588,0.301244676,0.018812576
